gene	effectSize	effectSizeStandardError	effectSizePval	effectSizeFDR	tauSquared	numStudies	cochranesQ	heterogeneityPval	fisherStatUp	fisherPvalUp	fisherFDRUp	fisherStatDown	fisherPvalDown	fisherFDRDown
AIPL1	0.3393886354315597	0.49598715693560846	0.4938053190406691	0.9997238785431705	0	2	0.5216286747173599	0.47014776144027537	4.818347349920348	0.3064490598011448	0.5020410374340025	2.1337128536957652	0.7111814994713459	0.9999854341075632
CDKN2B	-0.3360861987202377	0.491192015220819	0.49383265830800505	0.9997238785431705	0	2	0.10125818385861378	0.7503249568475475	1.6508403338126927	0.7996269457165073	0.8390814715779257	4.703879512239411	0.3190522022465301	0.9999854341075632
AMPD2	0.45072441957997395	0.6587504076022684	0.49384179873367645	0.9997238785431705	0.3150357126768857	2	1.5317200352781837	0.21585448157438303	6.768354466789148	0.14864784047269697	0.4145621263324792	2.419886363475755	0.6590364887330609	0.9999854341075632
TAT	-0.4880109047873572	0.7133011575538121	0.49387521321634076	0.9997238785431705	0.4505067151843084	2	1.7521231925975216	0.185610039981157	2.389264767424674	0.6645681617064668	0.7322706591418067	7.396174827155147	0.11637565431121842	0.9529934178569435
KATNB1	0.33576820422030973	0.4908267752639473	0.49392024576136423	0.9997238785431705	0	2	0.012016639825204428	0.9127104033391067	4.761263087836548	0.31268186703848294	0.5038809323361848	1.4928145206521028	0.8279135181163733	0.9999854341075632
CNTF	0.6344525316887569	0.9275750401818084	0.4939811536868347	0.9997238785431705	0.937808880142261	2	1.9253886352707963	0.16526383557194446	8.836482282218986	0.06531915867375013	0.3643217125758984	1.4743917113743472	0.8311677663213889	0.9999854341075632
ABCD2	0.3357154256983031	0.4908415417164431	0.494001138818212	0.9997238785431705	0	2	0.010018382629124361	0.9202713889703482	4.765552073794211	0.3122099653012397	0.5036463579728192	1.4870850927443742	0.8289266924190108	0.9999854341075632
GALNT14	0.5802877782240752	0.8485355408327873	0.4940574246396608	0.9997238785431705	0.7115542038025089	2	1.7483688749849318	0.18608191895619763	8.476528512959653	0.07560188503476187	0.3720449106705499	1.4392524890176073	0.8373448576828262	0.9999854341075632
DERA	-4.441330865437747	6.498900746602476	0.4943558604530383	0.9997238785431705	68.99509317826326	2	4.506669587606006	0.03376291989079783	4.753810787713802	0.31350321377232876	0.5042593410234918	21.21091793067587	2.8758750538998486e-4	0.402540881843792
ADAMTSL3	0.3498119739932023	0.5119283000292071	0.49440326695859776	0.9997238785431705	0	2	0.8834833577494561	0.34724938753758894	6.757171957467512	0.14929065889928442	0.4145621263324792	1.3249134949006378	0.8571346363381125	0.9999854341075632
SPATA21	0.5154799152864855	0.7544962066804615	0.49447368406856307	0.9997238785431705	0.5611832679586733	2	1.9284092083809363	0.16493259060830157	7.867908025615568	0.09653850687921889	0.38590935069317134	2.3785407748577336	0.6665087204289504	0.9999854341075632
FSCN3	0.3378950623210305	0.49473789323660095	0.49462078837709295	0.9997238785431705	0	2	0.11032956246088757	0.7397692451905145	5.194810261530735	0.2678863803690404	0.48244574258246337	1.3231937762908346	0.8574282581788059	0.9999854341075632
OCRL	0.34122429009574884	0.49967423558334145	0.49467413838610624	0.9997238785431705	0	2	0.3251212539115652	0.5685460916684231	5.644495941655351	0.227317116532224	0.45998710733377163	1.3028330460723567	0.8608946802613839	0.9999854341075632
YJEFN3	-0.34555201497526417	0.5062723586627076	0.49489646096984113	0.9997238785431705	0	2	0.6269758216612906	0.4284667770555387	1.3128523840238984	0.8591911918641649	0.8876999790469213	6.236905556800439	0.18214080725499696	0.9999854341075632
TBCD	-0.3392470307838599	0.4971581326326139	0.49500344909027133	0.9997238785431705	0	2	0.21351044907094635	0.64402975400073	1.3080152651736232	0.8600141629078086	0.8884102176169003	5.416659790545428	0.2471528561369554	0.9999854341075632
SHCBP1L	0.3359761809586062	0.4924712493592245	0.4950967108761959	0.9997238785431705	0	2	0.02732586955143502	0.8687036223203383	4.971811917652724	0.29020201678836477	0.49373791088688973	1.3658120810353598	0.8501147356947448	0.9999854341075632
LARP7	0.34208217315286027	0.5014217639200714	0.49509705419892325	0.9997238785431705	0	2	0.9150935889597516	0.3387665420110906	4.9935802221596415	0.287956839043808	0.49197977454410646	2.54691529061362	0.6362550456028163	0.9999854341075632
MGC2752	0.33936852460384836	0.4975851050309999	0.49521927553162404	0.9997238785431705	0	2	0.23261120121214016	0.6295943853513184	5.454764957562226	0.24373438327256264	0.468808245343197	1.307141860603724	0.8601626491362113	0.9999854341075632
WWP1	0.5767233641324696	0.8457023523340099	0.49527307622465055	0.9997238785431705	0.8311709130710206	2	2.344652585135703	0.1257135856417142	8.91809727678516	0.06317958160686465	0.36413243919271715	2.3759829199871056	0.6669718228562013	0.9999854341075632
COL15A1	-0.33703044584273945	0.49442558020334404	0.49545357599322304	0.9997238785431705	0	2	0.09886983673064136	0.7531901124447457	1.3283991146471126	0.8565391132901835	0.8854624401621318	5.16306982797168	0.2709710044339334	0.9999854341075632
SPAG9	0.42061720241557815	0.6170491457945917	0.49545449720761403	0.9997238785431705	0.22020952757134515	2	1.37438161290196	0.24106048624201393	6.281550225697713	0.17908546710915704	0.43442475727867125	2.461959948033621	0.6514601604127694	0.9999854341075632
MCF2L2	0.5188485055484432	0.761267074876181	0.49551778182008294	0.9997238785431705	0.5800890672403044	2	1.9581542609825524	0.16171085455193857	7.935992082718519	0.0939512269542766	0.38454629713823024	2.3814837930604367	0.6659760003969962	0.9999854341075632
CCR6	-0.33957926037161174	0.4983511004565028	0.4956148426511468	0.9997238785431705	0	2	0.6998547719482129	0.4028324972762114	2.3253996645253583	0.6761485566494058	0.7409823966825833	4.8875127808739895	0.2990353333430344	0.9999854341075632
PARP1	-4.914794348697305	7.216000466543511	0.49581028365890295	0.9997238785431705	85.22200410787025	2	4.545445396515083	0.03300643404574877	5.378765743800018	0.25059337555131955	0.4732106828150746	21.97061783202278	2.0313753962703245e-4	0.3804185724243955
KITLG	-0.34029633983439694	0.49971166037720255	0.4958807351497239	0.9997238785431705	0	2	0.7972616140090472	0.37191336508651796	2.4272996058989462	0.6576994893518971	0.7280814197063536	4.931908781518507	0.2943557060044783	0.9999854341075632
MCRS1	0.33452569359735307	0.49136551451799704	0.49599283229734986	0.9997238785431705	0	2	0.1278505289096175	0.7206711776868948	4.690203369625154	0.3205860369427673	0.5083829637442836	1.69268915490832	0.7920452166112724	0.9999854341075632
ZBTB39	0.3756143673400028	0.5517521554007194	0.4960192692531532	0.9997238785431705	0.08719708245906471	2	1.1496701405310867	0.28361821139366306	5.5537824113917464	0.23504225633690923	0.46398465539885425	2.5478921854790437	0.6360809756059062	0.9999854341075632
SLC25A24	0.33434626970429376	0.491142755318529	0.49602861154477407	0.9997238785431705	0	2	0.10196848230600014	0.7494800453149433	4.691381556162795	0.32045366143374826	0.5083829637442836	1.6574248663089193	0.7984361297021295	0.9999854341075632
IL1RL1	0.5878620760734461	0.863559875204944	0.496034316229626	0.9997238785431705	0.7535212158370317	2	1.7844790086365996	0.18160029043988923	8.52419935784026	0.07415709331167022	0.3704148575265084	1.4555098915155125	0.8344920194227798	0.9999854341075632
ADAM8	0.33449293114406115	0.4914525364159348	0.49611131706281064	0.9997238785431705	0	2	0.13770411303430868	0.7105741870187965	4.689695648422958	0.3206430959064564	0.5083829637442836	1.7059868932860802	0.7896298118292338	0.9999854341075632
DIO2	0.339781318715814	0.49940597395021746	0.4962696079947569	0.9997238785431705	0	2	0.31563203069727713	0.5742445353370682	5.615880553628372	0.229729708027204	0.46146541234698285	1.30678407751195	0.8602234653949653	0.9999854341075632
FCER1A	0.496239080363878	0.7296006727025449	0.49640846146624706	0.9997238785431705	0.49353228446738456	2	1.8209700765935568	0.17719784926368842	7.56064904577029	0.10906447183685583	0.3921407130465011	2.393491477753624	0.6638037813286741	0.9999854341075632
MEGF9	0.5259760433962267	0.773457820544641	0.4964842198308172	0.9997238785431705	0.6145726906023531	2	2.012193057356333	0.1560396139079303	8.067490165770293	0.08913699468952394	0.3818478232002177	2.3834783453682413	0.665615034897713	0.9999854341075632
MINA	0.36385124509043937	0.5351308376971976	0.49654909899706606	0.9997238785431705	0.05644350987831413	2	1.0970752699613593	0.29490885739057227	5.3706900276871945	0.2513319091844704	0.4740589924459313	2.5774522114165124	0.6308225169655229	0.9999854341075632
COL7A1	0.3433138524298169	0.5050385430980437	0.49664533760381374	0.9997238785431705	0	2	0.573596651078496	0.4488332322847012	6.120439128683404	0.19033254263150182	0.4403812896513914	1.3145946196827407	0.8588945179138631	0.9999854341075632
RGL2	0.3371218103010035	0.49609498586876777	0.49678884742967633	0.9997238785431705	0	2	0.5344840096378207	0.4647277653218779	4.80650345999528	0.3077337357398628	0.5024001546645478	2.156070646576808	0.7070793164333592	0.9999854341075632
OBP2A	0.34143128768346015	0.502536781547719	0.49687462023543094	0.9997238785431705	0	2	0.4592374672421686	0.49798055961372467	5.8948773004248025	0.2071376512958891	0.45002629992017634	1.310375631602998	0.8596127089966911	0.9999854341075632
UGDH	0.33668603750773873	0.49566904087380087	0.4969758396690154	0.9997238785431705	0	2	0.5021819768320558	0.4785429463122981	4.791764073534907	0.3093386941289835	0.5030419459755657	2.12245898484402	0.7132474624113844	0.9999854341075632
LY86.AS1	0.7358436321057288	1.0833671522851809	0.4969990645300161	0.9997238785431705	1.4481515519792096	2	2.259565493087134	0.13279131457665128	9.49658001772858	0.04981756790183021	0.35560478625751474	1.5679463229049433	0.8145412795014715	0.9999854341075632
PICALM	0.3486113013136728	0.5133848607214361	0.4971094995246607	0.9997238785431705	0.018130069805309297	2	1.0312537542280105	0.3098643786884814	5.135805958584973	0.27364463775640036	0.48502041257761624	2.6200148405757995	0.623281707444255	0.9999854341075632
PCP4	0.33371303456252804	0.49157570337053624	0.4972240554317274	0.9997238785431705	0	2	0.005469290389168868	0.9410464697380416	4.8684671623348805	0.3010617755626743	0.499192868182532	1.404931977764311	0.8433373634025472	0.9999854341075632
IFNGR1	0.39360681702855377	0.5799614374158388	0.49734218338246583	0.9997238785431705	0.14234939332454752	2	1.24337515072137	0.2648215700978451	5.853745858311892	0.2103401046562881	0.45113685077540594	2.5118119765542732	0.6425219320091303	0.9999854341075632
ZNF134	0.34749888582552	0.5120438513577776	0.49735925034956663	0.9997238785431705	0.01584524509403021	2	1.0273181260623456	0.3107893961014371	5.120175833240725	0.27518747773311764	0.4855667311163458	2.6235411990568185	0.6226586178573266	0.9999854341075632
ALCAM	0.3389912023815213	0.5002445435659153	0.49799301778132654	0.9997238785431705	0	2	0.8372518232188241	0.3601839354148614	4.938538456899692	0.2936621700934827	0.4953589511953645	2.475622707903915	0.649006180077645	0.9999854341075632
SIK2	0.33266150664617394	0.4911859311536803	0.4982398131947408	0.9997238785431705	0	2	4.0104924296908203e-4	0.9840224610922795	4.818023823982989	0.30648409276898997	0.5020410374340025	1.431604190547244	0.8386838761796818	0.9999854341075632
TACSTD2	0.40590211749888416	0.5993689930265546	0.4982690810834373	0.9997238785431705	0.14274302075901435	2	1.1807321364816927	0.2772069975231859	7.328256218945529	0.11952530256523733	0.39778044968969184	1.3605455044152257	0.8510225781320927	0.9999854341075632
ATXN8OS	0.3397125241762041	0.5021651006823448	0.49872598422072895	0.9997238785431705	0	2	0.4454132768083737	0.5045212028058537	5.856285133090022	0.21014113937278361	0.45109382444904933	1.3144939006816165	0.8589116723707437	0.9999854341075632
RRN3P1	-0.332023238264678	0.4909305384091137	0.49884125148934677	0.9997238785431705	0	2	7.586064928082941e-4	0.9780267937495662	1.4571132225146681	0.8342101918779949	0.8661910024022682	4.780630965375947	0.3105555455691107	0.9999854341075632
PLEKHO1	0.3317808802203433	0.49078855380886477	0.49903053160766153	0.9997238785431705	0	2	0.00426903235561128	0.9479050207060693	4.7560758654209145	0.3132533831677764	0.5041847485515693	1.4785386902393716	0.8304361480071765	0.9999854341075632
MID1IP1	0.3904694368693286	0.577649413233083	0.49906434947627615	0.9997238785431705	0.13774829270507385	2	1.2355554885926856	0.26632934202573466	5.815999602432239	0.21331739225323154	0.45242351696377214	2.521062636171897	0.640868215056322	0.9999854341075632
DMC1	-0.5358777839106654	0.7932602892271803	0.499333765212079	0.9997238785431705	0.6719456900192372	2	2.101347960452057	0.1471693452998163	2.393653912032193	0.6637744111487056	0.732007107724886	8.267050137384404	0.08227133773810354	0.9047717319306393
CHML	0.33205295980108573	0.49180172980475284	0.4995636490867997	0.9997238785431705	0	2	0.01212944446665673	0.9123032966450283	4.888890596827476	0.2988891759371929	0.4981208291999515	1.3959666410211928	0.8448957299983932	0.9999854341075632
BTG1	0.8184300662283068	1.2122657822584968	0.4995968074263189	0.9997238785431705	2.2505526826140967	2	4.250786764561562	0.03923215108630884	12.966334361489036	0.011441467097214216	0.3523115653884556	2.543081262342129	0.6369383959512833	0.9999854341075632
MAEA	0.33683776496823364	0.4990003138339936	0.49965978225340296	0.9997238785431705	0	2	0.7517734341751532	0.3859153312398709	4.8880172989665995	0.29898180763979193	0.49813834727377126	2.392082936761116	0.6640584798544519	0.9999854341075632
LTA4H	0.3372368426329732	0.4996892182280051	0.4997436374551495	0.9997238785431705	0	2	0.8005712619472852	0.3709226264677937	4.910625743301928	0.2965913948515946	0.4967441670000707	2.4431375678241936	0.6548460047936051	0.9999854341075632
RAD23A	0.3310792145389231	0.4906289321635114	0.4997991996881827	0.9997238785431705	0	2	0.02400681757273707	0.8768675657820731	4.708151419418489	0.3185743243927311	0.5073059026040244	1.536922181001662	0.8200816565750544	0.9999854341075632
FEZF2	0.47885161437373386	0.7098053012476659	0.4999147500736775	0.9997238785431705	0.36823215983204916	2	1.4324565097128394	0.2313639528515784	7.795219205262132	0.09937424010857726	0.38753236943624164	1.4054524252934097	0.8432468070172275	0.9999854341075632
RPN2	0.4416280120702189	0.6546422267519492	0.49992375319916915	0.9997238785431705	0.3055540473181093	2	1.5159136857185205	0.21823892327120187	6.670337227753494	0.15436920535505066	0.4157595743473926	2.446229709840393	0.6542893758667123	0.9999854341075632
SEMA4G	0.7605954714881183	1.1274604249467224	0.4999239194137725	0.9997238785431705	1.6089966327150222	2	2.3530876262294846	0.1250351355954824	9.65251034741531	0.04670608995112829	0.35305456926991835	1.610568239364684	0.8068914476066981	0.9999854341075632
COLQ	-0.33438456440630426	0.49570959435513107	0.4999570196749222	0.9997238785431705	0	2	0.509920935451088	0.4751730845227078	2.1394026033153444	0.7101372601272732	0.7678948563068898	4.7778163226296995	0.3108638114215216	0.9999854341075632
FAM86HP	0.33724623066835674	0.49999256926340885	0.49999190611214156	0.9997238785431705	0	2	0.3483143637956655	0.5550688822788858	5.657967333558342	0.22618901946550465	0.45921063005763074	1.3157271527899363	0.8587015939263515	0.9999854341075632
GSTP1	0.33225551611744525	0.49260530804078495	0.5000022127361811	0.9997238785431705	0	2	0.0365119960657123	0.8484620357841332	4.973037960379292	0.29007517408341627	0.49371532810432406	1.369332342689468	0.8495072996196329	0.9999854341075632
CYBB	0.3859102152750864	0.5722234022137851	0.5000539850802692	0.9997238785431705	0.1269523287220242	2	1.2172433620665244	0.2699023224965028	5.749500116781481	0.2186530835108553	0.455328188008139	2.531948839532023	0.6389241415688354	0.9999854341075632
PPP1R12A	0.3379156259457746	0.5011961286019613	0.5001725061846509	0.9997238785431705	0	2	0.9056130950235677	0.34128107935888785	4.958602608224048	0.29157156271285395	0.49426122541026146	2.5539147516461953	0.6350082371003614	0.9999854341075632
HOXC5	0.33751355124597	0.5007043042390474	0.5002619854276795	0.9997238785431705	0	2	0.38118914426287315	0.5369675126130788	5.72100803991793	0.22097487540275418	0.45622471423325545	1.316719244965152	0.8585325469804747	0.9999854341075632
TRIM34	0.3684375706866222	0.5465954747068248	0.5002738374369365	0.9997238785431705	0.07763897389421132	2	1.1333035581635427	0.2870717794226241	5.469764237695673	0.2424000394644371	0.4679855842915031	2.5711015723410733	0.6319507932835887	0.9999854341075632
TRIM6.TRIM34	0.3684375706866222	0.5465954747068248	0.5002738374369365	0.9997238785431705	0.07763897389421132	2	1.1333035581635427	0.2870717794226241	5.469764237695673	0.2424000394644371	0.4679855842915031	2.5711015723410733	0.6319507932835887	0.9999854341075632
TMEM106C	0.33133245309508513	0.491554368516004	0.5002792273089773	0.9997238785431705	0	2	0.1588450653602968	0.6902220702594162	4.667577652638643	0.32313684284080735	0.5098020352103144	1.7440229836421732	0.7827061232270405	0.9999854341075632
HIST2H2BE	0.3311301559936468	0.49135673864099394	0.500368616573077	0.9997238785431705	0	2	0.13844670040056697	0.7098301111946579	4.665763914326762	0.32334203800263084	0.5098020352103144	1.717949936535001	0.7874544708251617	0.9999854341075632
SLC25A10	-0.3314533958705179	0.492182014384336	0.5006695531050055	0.9997238785431705	0	2	0.023658743640868566	0.8777564023756266	1.3828419143888602	0.8471716245551444	0.87749469234303	4.927390339656043	0.29482916783303975	0.9999854341075632
ZNF562	0.4688711985876916	0.6966885799673701	0.5009474879192861	0.9997238785431705	0.40815234851198323	2	1.683506751344276	0.1944591386853055	7.140181185241487	0.12866314557200847	0.403924899648394	2.4250175686333417	0.6581109689126677	0.9999854341075632
RDH16	1.5030652784341623	2.2341241119685056	0.5010897530287706	0.9997238785431705	7.731543276144866	2	3.723936820897383	0.053637764961759316	13.596361613874308	0.008701234817703487	0.3523115653884556	2.2556345385744634	0.6888576926381311	0.9999854341075632
RAB40C	0.3402006321488903	0.5057392025778217	0.5011509125042328	0.9997238785431705	0	2	0.6139105082604533	0.4333192224170749	6.170882786034931	0.1867449272988586	0.43905071296689074	1.3279603363196544	0.8566141081433067	0.9999854341075632
ISCA1	-4.570131148271273	6.7944499274859	0.5011845566909152	0.9997238785431705	75.63975416723501	2	4.578823203864232	0.032369437706774695	5.486241643917632	0.24094149986337632	0.4670267812670413	21.439477907595617	2.590564818332448e-4	0.402540881843792
KBTBD11	0.33470078074975	0.4977183283731754	0.5012843579795302	0.9997238785431705	0	2	0.6616870566235912	0.4159649799513535	4.8367755597650115	0.30445902999308666	0.5014011839421323	2.3031545333663512	0.6801947796987287	0.9999854341075632
ATP4A	-0.6802386590270836	1.011609347272225	0.5013086144958977	0.9997238785431705	1.4083960632785768	2	3.1733014761281466	0.07485099941486328	2.4496960438317266	0.6536655737803493	0.7256246935969684	10.739907068851515	0.02964797776792739	0.838814774862465
TRIM66	0.33846525629669766	0.5035056478007333	0.5014453068392145	0.9997238785431705	0	2	0.5117050444653505	0.4744016854866323	5.9688424642965945	0.20148725160735767	0.44774248730188426	1.3237339869198048	0.8573360374194119	0.9999854341075632
TXLNG	0.3351299435086279	0.49859563581614996	0.501489629327253	0.9997238785431705	0	2	0.2875177305023085	0.5918156356045581	5.5282469820421145	0.23725768230548414	0.46499528675678653	1.3198967778125363	0.8579908206955212	0.9999854341075632
CFTR	0.3312282688657937	0.49279810530568346	0.5014959296417498	0.9997238785431705	0	2	0.04466222779415871	0.8326263432618809	4.988680732842936	0.28846089593450785	0.49224601468438733	1.36695526776834	0.849917528210715	0.9999854341075632
RFC2	0.5462337695484168	0.8129402571207193	0.5016323153964747	0.9997238785431705	0.7305392386643473	2	2.191520872962807	0.13877223112610204	8.469613985997423	0.07581364283238352	0.3722251100710545	2.4031931501364876	0.6620502881427794	0.9999854341075632
DPY19L2P2	-0.4195276382366664	0.6244220737485977	0.5016693362539232	0.9997238785431705	0.23662617217500992	2	1.4016206083855747	0.23645241637396686	2.477936023620893	0.6485910000844465	0.721702692480011	6.315747081282058	0.17677637466393784	0.9999854341075632
TMEM39B	0.3324214011661684	0.4948296484127556	0.5017176638956768	0.9997238785431705	0	2	0.12362903761065401	0.7251313560417512	5.183803755570533	0.2689526211105933	0.48274272557098963	1.3368011935709365	0.855101455445248	0.9999854341075632
ADRBK2	0.32969716586220893	0.4908297857423135	0.5017658814429775	0.9997238785431705	0	2	0.0797408768157738	0.7776488739491214	4.663148190098685	0.3236381521870651	0.5098020352103144	1.6396330520717508	0.8016518722141271	0.9999854341075632
CSN3	1.29100118341387	1.9232217558305684	0.5020485042091154	0.9997238785431705	5.603320320784441	2	3.4786973832917676	0.06216365525467993	12.62592307832496	0.013255891125317108	0.3523115653884556	2.085222430360032	0.7200877363214664	0.9999854341075632
LRRC48	-0.5028486258206183	0.7494701818230006	0.5022595164188914	0.9997238785431705	0.5475896972817021	2	1.9066323646172334	0.16733782135057562	2.412241726091365	0.6604161215819514	0.7296465746393023	7.732872740963413	0.10186830242099286	0.926069054394449
RELN	-0.3761356140100443	0.560730079490415	0.5023503601010504	0.9997238785431705	0.10452979144084594	2	1.1791195228843199	0.27753531609329263	2.556518427383008	0.6345446873267624	0.7105401174881255	5.608531455583241	0.23035291553232745	0.9999854341075632
SIRT4	0.3345797203308191	0.49880275555395015	0.5023698769374463	0.9997238785431705	0	2	0.29825453259900014	0.5849787467721328	5.544394628659615	0.23585462944905766	0.4644461976036799	1.3218042831630146	0.8576654035984015	0.9999854341075632
ARHGAP6	0.32923104328891845	0.4908446422660541	0.5023836995322114	0.9997238785431705	0	2	6.018296161390443e-4	0.9804280868837076	4.762738177330428	0.3125195019961689	0.503851697413329	1.4640342892167293	0.8329926704925705	0.9999854341075632
SNAP91	0.3295202207816038	0.49132032405428516	0.5024224535491157	0.9997238785431705	0	2	0.13977765441472761	0.7085021539819781	4.654321679569996	0.32463899451880607	0.5103107206139641	1.72499906728368	0.7861716605405482	0.9999854341075632
VMP1	0.3367415415209433	0.5020955748126268	0.5024293793483432	0.9997238785431705	0	2	0.969329039095756	0.3248475716184194	4.9761370685384	0.2897547568454212	0.4933621389124076	2.6280436318386933	0.6218634404914082	0.9999854341075632
NPTX1	-0.8663422889418126	1.2917923590769644	0.5024426622306185	0.9997238785431705	2.627750031209933	2	4.690159785482874	0.03033582628834175	2.6117930175954487	0.6247354698647484	0.7027838661671777	13.760337236642126	0.008100582418127694	0.7744509918301936
C11orf68	0.33003585856761963	0.49219901398461235	0.5025178477576946	0.9997238785431705	0	2	0.2256977536050714	0.6347323931955171	4.665852346523149	0.3233320308635987	0.5098020352103144	1.8317803786791766	0.7666630954239084	0.9999854341075632
PPARGC1A	0.329012609632125	0.4907571023707634	0.5025910846138023	0.9997238785431705	0	2	0.0722251125510004	0.7881241483308239	4.660669531563858	0.3239189539605715	0.5100189557145153	1.6302163544904449	0.8033513536268269	0.9999854341075632
DNAJB5	0.3427606846278093	0.5112837500102594	0.5026077475030349	0.9997238785431705	0	2	0.8700271208778343	0.3509478005449487	6.673963008309402	0.15415404197019394	0.4155440948862526	1.3456683881238114	0.8535809607236895	0.9999854341075632
SORBS1	0.33342704739975454	0.49741200414808234	0.5026514719415234	0.9997238785431705	0	2	0.23638533624699815	0.6268290923290374	5.4181359445237245	0.247019660682204	0.4714195271339368	1.3247556389477402	0.8571615937660357	0.9999854341075632
ADAP2	0.5379969067046617	0.8026039004142327	0.5026574253129863	0.9997238785431705	0.592220753890934	2	1.6503450914416564	0.19891196881361706	8.182658747326663	0.08511173097628863	0.37786374070253076	1.4580883832677105	0.8340387405626384	0.9999854341075632
GPATCH2L	-0.581863048588564	0.8681852639492523	0.5027264240660223	0.9997238785431705	0.7685226556892768	2	1.8019603831873123	0.17947567468085923	1.4906772727992317	0.8282915785338976	0.8614784435894052	8.47542831883037	0.07563554113941844	0.8902813287165448
MAGEA10.MAGEA5	-0.33525784421824983	0.5002951175096877	0.5027811943325735	0.9997238785431705	0	2	0.8465727329932913	0.3575237064964656	2.5009001933738504	0.6444746066191432	0.7183417752036688	4.914692809700165	0.2961630756722097	0.9999854341075632
MAGEA5	-0.33525784421824983	0.5002951175096877	0.5027811943325735	0.9997238785431705	0	2	0.8465727329932913	0.3575237064964656	2.5009001933738504	0.6444746066191432	0.7183417752036688	4.914692809700165	0.2961630756722097	0.9999854341075632
TOMM22	0.6968890397904044	1.0401366791475366	0.5028593439773934	0.9997238785431705	1.5186504684872948	2	3.322845664358792	0.06832347205064615	11.038319505334487	0.02613671476036489	0.3523115653884556	2.4706489007993575	0.6498991610939591	0.9999854341075632
ENPP2	-0.33707001244811174	0.5031029259313115	0.5028691280427051	0.9997238785431705	0	2	0.49566084269178634	0.481412940411138	1.3265926458238835	0.8568478167976157	0.88562785069778	5.928638233370108	0.2045413753011713	0.9999854341075632
GDPD5	-0.3311230134282315	0.49427963697271504	0.5029149816835468	0.9997238785431705	0	2	0.4027509605819721	0.5256719552621831	2.0327864517033745	0.7297284194886694	0.783510917715062	4.718325553828757	0.3174385548132775	0.9999854341075632
RNF187	0.3286181575389016	0.4906637860154179	0.5030222569600001	0.9997238785431705	0	2	0.05900821939680934	0.8080704125971049	4.663270718314458	0.32362427638890173	0.5098020352103144	1.6101948354195899	0.8069586458291169	0.9999854341075632
DYNC1H1	0.39791907066087445	0.594238294325463	0.5030944557327753	0.9997238785431705	0.17178984353135246	2	1.2929586971736553	0.2555034156012629	5.9695680904891715	0.20143250300738252	0.44774248730188426	2.5149217335445675	0.6419658336149531	0.9999854341075632
TNIP3	-0.3285006058155018	0.4905885203957835	0.5031095223653266	0.9997238785431705	0	2	0.010619611024389367	0.9179220998161337	1.5110565603186568	0.8246811483498406	0.8586771385002432	4.712853073537041	0.3180490510643047	0.9999854341075632
ANKS1A	-0.3328754848562152	0.497133299430938	0.5031191919619604	0.9997238785431705	0	2	0.22474415987179938	0.6354486408771602	1.3266229739258368	0.856842635261089	0.88562785069778	5.391557616812201	0.24942737143307359	0.9999854341075632
LPCAT1	0.3347511946582107	0.5001820697348901	0.5033304762496711	0.9997238785431705	0	2	0.8393804937329561	0.35957401003168143	4.908017898862981	0.2968663092650348	0.4968967581511016	2.4951771201282282	0.6454996120734401	0.9999854341075632
RBPJ	0.3332541168448679	0.49796721615957296	0.5033493908952149	0.9997238785431705	0	2	0.6825232396705501	0.4087192074546594	4.834312858026604	0.3047243512860766	0.5014764710196037	2.3313352417529973	0.6750699680991256	0.9999854341075632
GPR22	-0.3340968414313662	0.4992503038849909	0.5033697739411884	0.9997238785431705	0	2	0.7741920912228041	0.3789233114908712	2.427232938981283	0.6577115090519978	0.7280814197063536	4.87683545422315	0.30016999206456074	0.9999854341075632
GLS	-2.329087244150997	3.4806956676690897	0.5034035105759088	0.9997238785431705	19.494260330116823	2	4.261659541362659	0.03898182154484808	3.10997644105337	0.5395927410288424	0.6424633280787552	16.552972591013177	0.0023602128995083233	0.6474781723875523
HAUS4	0.5899924709316804	0.8818657666514106	0.5034779201203957	0.9997238785431705	0.9479246418637436	2	2.518583222298842	0.11251162977825946	9.240326692859947	0.055365278823623965	0.36198675316652695	2.4192000477809086	0.6591603114097753	0.9999854341075632
HOXB6	-0.3338127818245976	0.4990688487298179	0.5035776405039825	0.9997238785431705	0	2	0.7616256005428788	0.38282027345140757	2.414767350544662	0.6599602200707771	0.7296465746393023	4.86970909967465	0.30092928703423466	0.9999854341075632
RAB26	-0.32854863871589024	0.49153553136185096	0.5038701298422652	0.9997238785431705	0	2	0.16542948211674505	0.6842061331999212	1.761722795652794	0.7794774376178275	0.8225865182524635	4.6481510013973395	0.32534018853089897	0.9999854341075632
HMGB3P1	-0.6207054256917578	0.9286300644438436	0.5038720484140169	0.9997238785431705	1.1062531029398097	2	2.749389594461823	0.09729156465507949	2.432893473022186	0.6566911961680318	0.7273664369336461	9.768999155515	0.04450392576882239	0.838814774862465
GALNT7	0.33251832456641034	0.49749142481678676	0.5038846371485934	0.9997238785431705	0	2	0.6486740398080633	0.4205871441523401	4.815807892962192	0.30672413371034607	0.5020410374340025	2.2974981814582693	0.6812245876878362	0.9999854341075632
CD38	-1.3859124773201126	2.073795649806862	0.5039436999071314	0.9997238785431705	6.59976466731048	2	3.619807773284227	0.05709546984727443	2.2045418505344068	0.6981978442923632	0.757922784103063	13.071512437540903	0.01093160623653281	0.7744509918301936
